pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
PflaKGBDf	OZ251424.1	8250001	8300000	0.0004654626698938	21484	10	21484	0
PflaHELEm	OZ251424.1	8250001	8300000	0.0054459132377583	21484	117	21484	0
PflaKGBHm	OZ251424.1	8250001	8300000	0.0035848968760184	21479	77	21479	5
PflaHELAf	OZ251424.1	8300001	8350000	0.0048031563598936	23318	112	23318	0
PflaKGBDf	OZ251424.1	8300001	8350000	0.000428853246419	23318	10	23318	0
PflaHELEm	OZ251424.1	8300001	8350000	0.0053756504537048	23253	125	23253	65
PflaKGBHm	OZ251424.1	8300001	8350000	0.0005149330587023	23304	12	23304	14
PflaKGBHm	OZ251424.1	8350001	8400000	0.0017064184603451	25785	44	25785	0
PflaHELEm	OZ251424.1	8350001	8400000	0.0055458599961217	25785	143	25785	0
PflaHELAf	OZ251424.1	8350001	8400000	0.0012410316075237	25785	32	25785	0
PflaKGBDf	OZ251424.1	8350001	8400000	0.0011635573827715	25783	30	25783	2
PflaHELAf	OZ251424.1	8400001	8450000	0.0015910617685535	28283	45	28283	44
PflaKGBDf	OZ251424.1	8400001	8450000	0.0007060401736858	28327	20	28327	0
PflaHELEm	OZ251424.1	8400001	8450000	0.0060366434850142	28327	171	28327	0
PflaKGBHm	OZ251424.1	8400001	8450000	0.0002824160694743	28327	8	28327	0
PflaHELAf	OZ251424.1	8450001	8500000	0.0040689581325623	28017	114	28017	4
PflaKGBDf	OZ251424.1	8450001	8500000	0.0007139287499107	28014	20	28014	7
PflaHELEm	OZ251424.1	8450001	8500000	0.0047821276899468	28021	134	28021	0
PflaKGBHm	OZ251424.1	8450001	8500000	0.0007874015748031	27940	22	27940	81
PflaKGBDf	OZ251424.1	8500001	8550000	0.0002849995250007	31579	9	31579	0
PflaHELEm	OZ251424.1	8500001	8550000	0.0056368357717398	31578	178	31578	1
PflaHELAf	OZ251424.1	8500001	8550000	0.0033566610722315	31579	106	31579	0
PflaKGBHm	OZ251424.1	8500001	8550000	0.0031673634866337	31572	100	31572	7
PflaHELEm	OZ251424.1	8550001	8600000	0.0027745821208635	29554	82	29554	0
PflaKGBHm	OZ251424.1	8550001	8600000	0.002639236651553	29554	78	29554	0
PflaKGBDf	OZ251424.1	8550001	8600000	0.0002369187030393	29546	7	29546	8
PflaHELAf	OZ251424.1	8550001	8600000	0.0005079580088046	29530	15	29530	24
PflaHELEm	OZ251424.1	8600001	8650000	0.0038283148052712	27166	104	27166	0
PflaKGBDf	OZ251424.1	8600001	8650000	0.0001840535964072	27166	5	27166	0
PflaHELAf	OZ251424.1	8600001	8650000	0.0009601181683899	27080	26	27080	86
PflaKGBHm	OZ251424.1	8600001	8650000	0.0025769400677367	27164	70	27164	2
PflaHELAf	OZ251424.1	8650001	8700000	0.0037759597230962	14301	54	14301	4
PflaHELEm	OZ251424.1	8650001	8700000	0.0037751677852348	14304	54	14304	1
PflaKGBDf	OZ251424.1	8650001	8700000	0.000559245019224	14305	8	14305	0
PflaKGBHm	OZ251424.1	8650001	8700000	0.0032855644879412	14305	47	14305	0
PflaHELAf	OZ251424.1	8700001	8750000	0.0033228991090777	20765	69	20765	0
PflaKGBDf	OZ251424.1	8700001	8750000	0.0001926318324103	20765	4	20765	0
PflaHELEm	OZ251424.1	8700001	8750000	0.0019744762822056	20765	41	20765	0
PflaKGBHm	OZ251424.1	8700001	8750000	0.0006269592476489	20735	13	20735	30
PflaKGBHm	OZ251424.1	8750001	8800000	0.0005969729957509	28477	17	28477	0
PflaHELAf	OZ251424.1	8750001	8800000	0.0041436949116831	28477	118	28477	0
PflaKGBDf	OZ251424.1	8750001	8800000	0.0003511605857358	28477	10	28477	0
PflaHELEm	OZ251424.1	8750001	8800000	0.0030199810373283	28477	86	28477	0
PflaHELEm	OZ251424.1	8800001	8850000	0.0049192991015164	24597	121	24597	0
PflaKGBHm	OZ251424.1	8800001	8850000	0.0036184745487071	24596	89	24596	1
PflaHELAf	OZ251424.1	8800001	8850000	0.003333739886978	24597	82	24597	0
PflaKGBDf	OZ251424.1	8800001	8850000	0.0041468471764849	24597	102	24597	0
PflaKGBHm	OZ251424.1	8850001	8900000	0.0037834869103557	16387	62	16387	0
PflaHELEm	OZ251424.1	8850001	8900000	0.0031122231036797	16387	51	16387	0
PflaKGBDf	OZ251424.1	8850001	8900000	0.003295295050955	16387	54	16387	0
PflaHELAf	OZ251424.1	8850001	8900000	0.0015866235430524	16387	26	16387	0
PflaKGBHm	OZ251424.1	8900001	8950000	0.0031886684791729	29793	95	29793	3
PflaHELEm	OZ251424.1	8900001	8950000	0.0036583319348884	29795	109	29795	1
PflaKGBDf	OZ251424.1	8900001	8950000	0.0027184857027788	29796	81	29796	0
PflaHELAf	OZ251424.1	8900001	8950000	0.0031547858772989	29796	94	29796	0
PflaHELEm	OZ251424.1	8950001	9000000	0.0062897405052414	29095	183	29095	0
PflaHELAf	OZ251424.1	8950001	9000000	0.0038838288365698	29095	113	29095	0
PflaKGBHm	OZ251424.1	8950001	9000000	0.0042962708369135	29095	125	29095	0
PflaKGBDf	OZ251424.1	8950001	9000000	0.0046399725038666	29095	135	29095	0
PflaHELEm	OZ251424.1	9000001	9050000	0.0036398229722463	24177	88	24177	0
PflaKGBHm	OZ251424.1	9000001	9050000	0.0041775240931463	24177	101	24177	0
PflaKGBDf	OZ251424.1	9000001	9050000	0.0039293543450386	24177	95	24177	0
PflaHELAf	OZ251424.1	9000001	9050000	0.0035572468563864	24176	86	24176	1
PflaHELEm	OZ251424.1	9050001	9100000	0.0042406822786599	21223	90	21223	0
PflaKGBDf	OZ251424.1	9050001	9100000	0.0042406822786599	21223	90	21223	0
PflaHELAf	OZ251424.1	9050001	9100000	0.0050888187343919	21223	108	21223	0
PflaKGBHm	OZ251424.1	9050001	9100000	0.0041935635866748	21223	89	21223	0
PflaKGBHm	OZ251424.1	9100001	9150000	0.0031049592292736	34461	107	34461	7
PflaHELEm	OZ251424.1	9100001	9150000	0.0054843015495328	34462	189	34462	6
PflaKGBDf	OZ251424.1	9100001	9150000	0.0012185568804943	34467	42	34467	1
PflaHELAf	OZ251424.1	9100001	9150000	0.0011314842752698	34468	39	34468	0
PflaKGBHm	OZ251424.1	9150001	9200000	0.0006634232640424	18088	12	18088	0
PflaHELEm	OZ251424.1	9150001	9200000	0.0059155241043785	18088	107	18088	0
PflaKGBDf	OZ251424.1	9150001	9200000	0.0012251489669766	17957	22	17957	131
PflaHELAf	OZ251424.1	9150001	9200000	0.0003869969040247	18088	7	18088	0
PflaHELEm	OZ251424.1	9200001	9250000	0.0050884563043606	16901	86	16901	2
PflaKGBDf	OZ251424.1	9200001	9250000	0.0004732887653079	16903	8	16903	0
PflaKGBHm	OZ251424.1	9200001	9250000	0.0034313435484825	16903	58	16903	0
PflaHELAf	OZ251424.1	9200001	9250000	0.0026037043612048	16899	44	16899	4
PflaHELAf	OZ251424.1	9250001	9300000	0.0063390260272951	13409	85	13409	0
PflaKGBDf	OZ251424.1	9250001	9300000	0.0009707287933094	13392	13	13392	17
PflaHELEm	OZ251424.1	9250001	9300000	0.005593258259378	13409	75	13409	0
PflaKGBHm	OZ251424.1	9250001	9300000	0.0061907958529126	13407	83	13407	2
PflaKGBHm	OZ251424.1	9300001	9350000	0.0043377157678204	22362	97	22362	0
PflaHELEm	OZ251424.1	9300001	9350000	0.0050084965566586	22362	112	22362	0
PflaKGBDf	OZ251424.1	9300001	9350000	0.0004024684733029	22362	9	22362	0
PflaHELAf	OZ251424.1	9300001	9350000	0.0045613093640998	22362	102	22362	0
PflaHELAf	OZ251424.1	9350001	9400000	0.0025394773293932	21658	55	21658	0
PflaKGBDf	OZ251424.1	9350001	9400000	0.0016160310277957	21658	35	21658	0
PflaHELEm	OZ251424.1	9350001	9400000	0.0028165112198725	21658	61	21658	0
PflaKGBHm	OZ251424.1	9350001	9400000	0.0024933050143134	21658	54	21658	0
PflaKGBDf	OZ251424.1	9400001	9450000	0.0005522642835626	19918	11	19918	201
PflaHELAf	OZ251424.1	9400001	9450000	0.0021892725644342	20098	44	20098	21
PflaHELEm	OZ251424.1	9400001	9450000	0.001988170386202	20119	40	20119	0
PflaKGBHm	OZ251424.1	9400001	9450000	0.0034295939161986	20119	69	20119	0
PflaKGBHm	OZ251424.1	9450001	9500000	0.0043847241867043	14140	62	14140	0
PflaHELEm	OZ251424.1	9450001	9500000	0.0053041018387553	14140	75	14140	0
PflaKGBDf	OZ251424.1	9450001	9500000	0.0005657708628005	14140	8	14140	0
PflaHELAf	OZ251424.1	9450001	9500000	0.004031117397454	14140	57	14140	0
PflaKGBDf	OZ251424.1	9500001	9550000	0.0008381761287438	17896	15	17896	0
PflaHELAf	OZ251424.1	9500001	9550000	0.0030174340634778	17896	54	17896	0
PflaHELEm	OZ251424.1	9500001	9550000	0.0037438533750558	17896	67	17896	0
PflaKGBHm	OZ251424.1	9500001	9550000	0.0024027715690657	17896	43	17896	0
PflaHELEm	OZ251424.1	9550001	9600000	0.0072859744990892	8235	60	8235	0
PflaKGBDf	OZ251424.1	9550001	9600000	0.0037644201578627	8235	31	8235	0
PflaHELAf	OZ251424.1	9550001	9600000	0.0053430479659987	8235	44	8235	0
PflaKGBHm	OZ251424.1	9550001	9600000	0.0045012165450121	8220	37	8220	15
PflaKGBHm	OZ251424.1	9600001	9650000	0.0027827248441674	17968	50	17968	0
PflaHELEm	OZ251424.1	9600001	9650000	0.0052874714754828	17967	95	17967	1
PflaKGBDf	OZ251424.1	9600001	9650000	0.0051758682101513	17968	93	17968	0
PflaHELAf	OZ251424.1	9600001	9650000	0.004063230546588	17966	73	17966	2
PflaHELAf	OZ251424.1	9650001	9700000	0.0006274931648065	22311	14	22311	13
PflaKGBDf	OZ251424.1	9650001	9700000	0.0018814675446848	22323	42	22323	1
PflaHELEm	OZ251424.1	9650001	9700000	0.0039039712811308	22285	87	22285	39
PflaKGBHm	OZ251424.1	9650001	9700000	0.0004927432359792	22324	11	22324	0
PflaHELAf	OZ251424.1	9700001	9750000	0.002233676975945	17460	39	17460	9
PflaKGBDf	OZ251424.1	9700001	9750000	0.0010303967027305	17469	18	17469	0
PflaKGBHm	OZ251424.1	9700001	9750000	0.0012665515256188	17370	22	17370	99
PflaHELEm	OZ251424.1	9700001	9750000	0.0049230064686015	17469	86	17469	0
PflaKGBDf	OZ251424.1	9750001	9800000	0.0012998756640669	17694	23	17694	0
PflaHELEm	OZ251424.1	9750001	9800000	0.0045778229908443	17694	81	17694	0
PflaKGBHm	OZ251424.1	9750001	9800000	0.0020383896721589	17661	36	17661	33
PflaHELAf	OZ251424.1	9750001	9800000	0.003956143325421	17694	70	17694	0
PflaKGBDf	OZ251424.1	9800001	9850000	0.0029481360797548	25779	76	25779	0
PflaKGBHm	OZ251424.1	9800001	9850000	0.0006982427557314	25779	18	25779	0
PflaHELEm	OZ251424.1	9800001	9850000	0.0045385779122541	25779	117	25779	0
PflaHELAf	OZ251424.1	9800001	9850000	0.003491213778657	25779	90	25779	0
PflaKGBHm	OZ251424.1	9850001	9900000	0.0003652745647144	16426	6	16426	20
PflaHELEm	OZ251424.1	9850001	9900000	0.0052900401313389	16446	87	16446	0
PflaKGBDf	OZ251424.1	9850001	9900000	0.0037699136568162	16446	62	16446	0
PflaHELAf	OZ251424.1	9850001	9900000	0.0028597505324003	16435	47	16435	11
PflaKGBDf	OZ251424.1	9900001	9950000	0.0042933669450133	25388	109	25388	0
PflaKGBHm	OZ251424.1	9900001	9950000	0.0005527697713902	25327	14	25327	61
PflaHELEm	OZ251424.1	9900001	9950000	0.0020908122608386	25349	53	25349	39
PflaHELAf	OZ251424.1	9900001	9950000	0.0018633786623319	25223	47	25223	165
PflaHELEm	OZ251424.1	9950001	10000000	0.0019484344555711	22069	43	22069	4
PflaKGBDf	OZ251424.1	9950001	10000000	0.0032165994654102	22073	71	22073	0
PflaHELAf	OZ251424.1	9950001	10000000	0.0025838621940163	22060	57	22060	13
PflaKGBHm	OZ251424.1	9950001	10000000	0.000135912653468	22073	3	22073	0
PflaHELAf	OZ251424.1	10000001	10050000	0.0027503758847042	27269	75	27269	0
PflaKGBDf	OZ251424.1	10000001	10050000	0.0038871979170486	27269	106	27269	0
PflaHELEm	OZ251424.1	10000001	10050000	0.001576882173897	27269	43	27269	0
PflaKGBHm	OZ251424.1	10000001	10050000	0.000183708711467	27217	5	27217	52
PflaHELEm	OZ251424.1	10050001	10100000	0.0024790502793296	28640	71	28640	0
PflaHELAf	OZ251424.1	10050001	10100000	0.0022695530726256	28640	65	28640	0
PflaKGBDf	OZ251424.1	10050001	10100000	0.0013625882188526	28622	39	28622	18
PflaKGBHm	OZ251424.1	10050001	10100000	0.000768156424581	28640	22	28640	0
PflaKGBDf	OZ251424.1	10100001	10150000	0.0039331821757438	21611	85	21611	0
PflaKGBHm	OZ251424.1	10100001	10150000	0.0007415647015202	21576	16	21576	35
PflaHELEm	OZ251424.1	10100001	10150000	0.0054139095830826	21611	117	21611	0
PflaHELAf	OZ251424.1	10100001	10150000	0.0051362731942066	21611	111	21611	0
PflaHELEm	OZ251424.1	10150001	10200000	0.0080385852090032	8708	70	8708	0
PflaKGBDf	OZ251424.1	10150001	10200000	0.0045934772622875	8708	40	8708	0
PflaHELAf	OZ251424.1	10150001	10200000	0.0059715204409738	8708	52	8708	0
PflaKGBHm	OZ251424.1	10150001	10200000	0.0014013780217213	8563	12	8563	145
PflaKGBHm	OZ251424.1	10200001	10250000	0.0002797398419469	28598	8	28598	0
PflaHELEm	OZ251424.1	10200001	10250000	0.0055250550757072	28597	158	28597	1
PflaHELAf	OZ251424.1	10200001	10250000	0.0051054306395775	28597	146	28597	1
PflaKGBDf	OZ251424.1	10200001	10250000	0.0059794391216168	28598	171	28598	0
PflaHELAf	OZ251424.1	10250001	10300000	0.0049211407365576	24791	122	24791	0
PflaKGBDf	OZ251424.1	10250001	10300000	0.0034286636279294	24791	85	24791	0
PflaHELEm	OZ251424.1	10250001	10300000	0.0065351567227399	24789	162	24789	2
PflaKGBHm	OZ251424.1	10250001	10300000	0.0020975353959098	24791	52	24791	0
PflaKGBHm	OZ251424.1	10300001	10350000	0.0045127068323964	25262	114	25262	0
PflaHELAf	OZ251424.1	10300001	10350000	0.0058981870002375	25262	149	25262	0
PflaKGBDf	OZ251424.1	10300001	10350000	0.0049085583089224	25262	124	25262	0
PflaHELEm	OZ251424.1	10300001	10350000	0.0065315493626791	25262	165	25262	0
PflaHELEm	OZ251424.1	10350001	10400000	0.0021304926764314	18775	40	18775	0
PflaKGBHm	OZ251424.1	10350001	10400000	0.0013848202396804	18775	26	18775	0
PflaHELAf	OZ251424.1	10350001	10400000	0.0013848202396804	18775	26	18775	0
PflaKGBDf	OZ251424.1	10350001	10400000	0.0010652463382157	18775	20	18775	0
PflaHELAf	OZ251424.1	10400001	10450000	0.0031187251676848	23407	73	23407	0
PflaKGBDf	OZ251424.1	10400001	10450000	0.0041440594693894	23407	97	23407	0
PflaHELEm	OZ251424.1	10400001	10450000	0.0030760029051138	23407	72	23407	0
PflaKGBHm	OZ251424.1	10400001	10450000	0.0008544452514205	23407	20	23407	0
PflaHELAf	OZ251424.1	10450001	10500000	0.0065390941549324	24927	163	24927	0
PflaKGBDf	OZ251424.1	10450001	10500000	0.0049745256147952	24927	124	24927	0
PflaHELEm	OZ251424.1	10450001	10500000	0.0046535884783568	24927	116	24927	0
PflaKGBHm	OZ251424.1	10450001	10500000	0.001604685682192	24927	40	24927	0
PflaHELEm	OZ251424.1	10500001	10550000	0.0112453016205557	32458	365	32458	0
PflaKGBHm	OZ251424.1	10500001	10550000	0.0041900301928646	32458	136	32458	0
PflaHELAf	OZ251424.1	10500001	10550000	0.0047754020580442	32458	155	32458	0
PflaKGBDf	OZ251424.1	10500001	10550000	0.0037587035553638	32458	122	32458	0
PflaKGBHm	OZ251424.1	10550001	10600000	0.0060582020121885	27731	168	27731	2
PflaHELEm	OZ251424.1	10550001	10600000	0.0106739749738559	27731	296	27731	2
PflaKGBDf	OZ251424.1	10550001	10600000	0.003209520375045	27730	89	27730	3
PflaHELAf	OZ251424.1	10550001	10600000	0.007503336820461	27721	208	27721	12
PflaKGBDf	OZ251424.1	10600001	10650000	0.0055649318067782	21923	122	21923	0
PflaHELAf	OZ251424.1	10600001	10650000	0.0044334750217103	21879	97	21879	44
PflaHELEm	OZ251424.1	10600001	10650000	0.0091228390275053	21923	200	21923	0
PflaKGBHm	OZ251424.1	10600001	10650000	0.0075263421976919	21923	165	21923	0
PflaKGBDf	OZ251424.1	10650001	10700000	0.0062208915502328	30060	187	30060	0
PflaHELAf	OZ251424.1	10650001	10700000	0.0048240069199547	30058	145	30058	2
PflaKGBHm	OZ251424.1	10650001	10700000	0.0014314724191883	30039	43	30039	21
PflaHELEm	OZ251424.1	10650001	10700000	0.0088492631158721	30059	266	30059	1
PflaHELAf	OZ251424.1	10700001	10750000	0.005835788987115	17307	101	17307	157
PflaKGBHm	OZ251424.1	10700001	10750000	0.0049922533998967	17427	87	17427	37
PflaHELEm	OZ251424.1	10700001	10750000	0.0092762253779202	17464	162	17464	0
PflaKGBDf	OZ251424.1	10700001	10750000	0.0025790921595598	17448	45	17448	16
PflaHELEm	OZ251424.1	10750001	10800000	0.0069621637384267	27434	191	27434	0
PflaKGBHm	OZ251424.1	10750001	10800000	0.0040908758857476	27378	112	27378	56
PflaKGBDf	OZ251424.1	10750001	10800000	0.0010955302366345	27384	30	27384	50
PflaHELAf	OZ251424.1	10750001	10800000	0.0069375981304998	27387	190	27387	47
PflaHELEm	OZ251424.1	10800001	10850000	0.0092241992882562	35125	324	35125	0
PflaHELAf	OZ251424.1	10800001	10850000	0.0057793594306049	35125	203	35125	0
PflaKGBDf	OZ251424.1	10800001	10850000	0.0058935740113316	35123	207	35123	2
PflaKGBHm	OZ251424.1	10800001	10850000	0.0021653655478944	35098	76	35098	27
PflaKGBHm	OZ251424.1	10850001	10900000	0.0051152847763017	26196	134	26196	25
PflaHELEm	OZ251424.1	10850001	10900000	0.0081613973532664	26221	214	26221	0
PflaKGBDf	OZ251424.1	10850001	10900000	0.0068647267457381	26221	180	26221	0
PflaHELAf	OZ251424.1	10850001	10900000	0.0058417013477912	26191	153	26191	30
PflaHELAf	OZ251424.1	10900001	10950000	0.0082380512747674	14081	116	14081	9
PflaKGBDf	OZ251424.1	10900001	10950000	0.0078784867627226	14089	111	14089	1
PflaHELEm	OZ251424.1	10900001	10950000	0.0090844570617459	14090	128	14090	0
PflaKGBHm	OZ251424.1	10900001	10950000	0.0069552874378992	14090	98	14090	0
PflaHELAf	OZ251424.1	10950001	11000000	0.005623587533505	19027	107	19027	0
PflaHELEm	OZ251424.1	10950001	11000000	0.0060440426761969	19027	115	19027	0
PflaKGBDf	OZ251424.1	10950001	11000000	0.0065170547117254	19027	124	19027	0
PflaKGBHm	OZ251424.1	10950001	11000000	0.0069375098544174	19027	132	19027	0
PflaKGBDf	OZ251424.1	11000001	11050000	0.0069954260675712	26017	182	26017	0
PflaHELEm	OZ251424.1	11000001	11050000	0.0057654610447015	26017	150	26017	0
PflaKGBHm	OZ251424.1	11000001	11050000	0.007495099358112	26017	195	26017	0
PflaHELAf	OZ251424.1	11000001	11050000	0.0068032440327478	26017	177	26017	0
PflaHELAf	OZ251424.1	11050001	11100000	0.0068154336594481	18194	124	18194	49
PflaKGBDf	OZ251424.1	11050001	11100000	0.0050978457490544	18243	93	18243	0
PflaHELEm	OZ251424.1	11050001	11100000	0.0078386230334922	18243	143	18243	0
PflaKGBHm	OZ251424.1	11050001	11100000	0.005161715446708	18211	94	18211	32
PflaKGBDf	OZ251424.1	11100001	11150000	0.0064379841062267	19882	128	19882	71
PflaHELAf	OZ251424.1	11100001	11150000	0.0064173267823122	19946	128	19946	7
PflaHELEm	OZ251424.1	11100001	11150000	0.0091250940085234	19945	182	19945	8
PflaKGBHm	OZ251424.1	11100001	11150000	0.0064739536284251	19926	129	19926	27
PflaKGBDf	OZ251424.1	11150001	11200000	0.0057683987886362	20803	120	20803	0
PflaHELAf	OZ251424.1	11150001	11200000	0.0066336586069316	20803	138	20803	0
PflaHELEm	OZ251424.1	11150001	11200000	0.0100946978801134	20803	210	20803	0
PflaKGBHm	OZ251424.1	11150001	11200000	0.0047589290006249	20803	99	20803	0
PflaHELAf	OZ251424.1	11200001	11250000	0.0082084865883197	22294	183	22294	0
PflaKGBDf	OZ251424.1	11200001	11250000	0.0072665291109715	22294	162	22294	0
PflaKGBHm	OZ251424.1	11200001	11250000	0.0051295896328293	22224	114	22224	70
PflaHELEm	OZ251424.1	11200001	11250000	0.0108549385484883	22294	242	22294	0
PflaHELEm	OZ251424.1	11250001	11300000	0.0110314964688901	19399	214	19399	0
PflaKGBDf	OZ251424.1	11250001	11300000	0.0068560235063663	19399	133	19399	0
PflaHELAf	OZ251424.1	11250001	11300000	0.0060827877725655	19399	118	19399	0
PflaKGBHm	OZ251424.1	11250001	11300000	0.006546729212846	19399	127	19399	0
PflaKGBHm	OZ251424.1	11300001	11350000	0.0069645479337109	23835	166	23835	8
PflaHELAf	OZ251424.1	11300001	11350000	0.0044876903074277	23843	107	23843	0
PflaKGBDf	OZ251424.1	11300001	11350000	0.0047039059218815	23810	112	23810	33
PflaHELEm	OZ251424.1	11300001	11350000	0.0075493855638971	23843	180	23843	0
PflaHELEm	OZ251424.1	11350001	11400000	0.0116474699107027	23181	270	23181	0
PflaKGBHm	OZ251424.1	11350001	11400000	0.0036236573055519	23181	84	23181	0
PflaHELAf	OZ251424.1	11350001	11400000	0.0075924248306802	23181	176	23181	0
PflaKGBDf	OZ251424.1	11350001	11400000	0.0053923471808808	23181	125	23181	0
PflaHELAf	OZ251424.1	11400001	11450000	0.0028585757271815	19940	57	19940	20
PflaKGBDf	OZ251424.1	11400001	11450000	0.0058623108527908	19958	117	19958	2
PflaHELEm	OZ251424.1	11400001	11450000	0.0076653306613226	19960	153	19960	0
PflaKGBHm	OZ251424.1	11400001	11450000	0.0058116232464929	19960	116	19960	0
PflaHELAf	OZ251424.1	11450001	11500000	0.0080801238629765	20668	167	20668	0
PflaKGBDf	OZ251424.1	11450001	11500000	0.004790013547513	20668	99	20668	0
PflaHELEm	OZ251424.1	11450001	11500000	0.0084671956647958	20668	175	20668	0
PflaKGBHm	OZ251424.1	11450001	11500000	0.0085164037549598	20666	176	20666	2
PflaKGBHm	OZ251424.1	11500001	11550000	0.0103947368421052	15200	158	15200	0
PflaHELEm	OZ251424.1	11500001	11550000	0.0106578947368421	15200	162	15200	0
PflaKGBDf	OZ251424.1	11500001	11550000	0.0082894736842105	15200	126	15200	0
PflaHELAf	OZ251424.1	11500001	11550000	0.0111022997620935	15132	168	15132	68
PflaHELAf	OZ251424.1	11550001	11600000	0.0059425022752824	18679	111	18679	0
PflaKGBDf	OZ251424.1	11550001	11600000	0.0034798436747149	18679	65	18679	0
PflaHELEm	OZ251424.1	11550001	11600000	0.0069596873494298	18679	130	18679	0
PflaKGBHm	OZ251424.1	11550001	11600000	0.0070667594624979	18679	132	18679	0
PflaHELAf	OZ251424.1	11600001	11650000	0.0082491821931446	21093	174	21093	0
PflaKGBDf	OZ251424.1	11600001	11650000	0.0069691366804153	21093	147	21093	0
PflaHELEm	OZ251424.1	11600001	11650000	0.0106895728942973	20955	224	20955	138
PflaKGBHm	OZ251424.1	11600001	11650000	0.0042670206713445	21092	90	21092	1
PflaKGBHm	OZ251424.1	11650001	11700000	0.005983928876731	23396	140	23396	0
PflaHELEm	OZ251424.1	11650001	11700000	0.0099589673448452	23396	233	23396	0
PflaHELAf	OZ251424.1	11650001	11700000	0.0079157930768901	23371	185	23371	25
PflaKGBDf	OZ251424.1	11650001	11700000	0.0055992477346554	23396	131	23396	0
PflaKGBHm	OZ251424.1	11700001	11750000	0.0049058997673926	23645	116	23645	0
PflaHELEm	OZ251424.1	11700001	11750000	0.0090082469866779	23645	213	23645	0
PflaKGBDf	OZ251424.1	11700001	11750000	0.0036794248255445	23645	87	23645	0
PflaHELAf	OZ251424.1	11700001	11750000	0.0052491216187613	23623	124	23623	22
PflaKGBHm	OZ251424.1	11750001	11800000	0.0069878930689851	24614	172	24614	55
PflaHELEm	OZ251424.1	11750001	11800000	0.0092268921225916	24602	227	24602	67
PflaKGBDf	OZ251424.1	11750001	11800000	0.0077425108435688	24669	191	24669	0
PflaHELAf	OZ251424.1	11750001	11800000	0.0066074830759252	24669	163	24669	0
PflaKGBDf	OZ251424.1	11800001	11850000	0.0061799323002391	32201	199	32201	0
PflaHELEm	OZ251424.1	11800001	11850000	0.0088506568119002	32201	285	32201	0
PflaKGBHm	OZ251424.1	11800001	11850000	0.0066457563429707	32201	214	32201	0
PflaHELAf	OZ251424.1	11800001	11850000	0.007049470513338	32201	227	32201	0
PflaHELAf	OZ251424.1	11850001	11900000	0.0072190724372292	28397	205	28397	176
PflaKGBDf	OZ251424.1	11850001	11900000	0.0052147131907745	28573	149	28573	0
PflaHELEm	OZ251424.1	11850001	11900000	0.01067441290729	28573	305	28573	0
PflaKGBHm	OZ251424.1	11850001	11900000	0.0061246631435271	28573	175	28573	0
PflaHELAf	OZ251424.1	11900001	11950000	0.0062717097645696	31092	195	31092	0
PflaKGBDf	OZ251424.1	11900001	11950000	0.0057571079377331	31092	179	31092	0
PflaHELEm	OZ251424.1	11900001	11950000	0.00804065354432	31092	250	31092	0
PflaKGBHm	OZ251424.1	11900001	11950000	0.0055319696384922	31092	172	31092	0
PflaHELAf	OZ251424.1	11950001	12000000	0.0059999205308538	25167	151	25167	107
PflaKGBDf	OZ251424.1	11950001	12000000	0.006647147265965	25274	168	25274	0
PflaKGBHm	OZ251424.1	11950001	12000000	0.0046292632745113	25274	117	25274	0
PflaHELEm	OZ251424.1	11950001	12000000	0.0093772256073435	25274	237	25274	0
PflaHELAf	OZ251424.1	12000001	12050000	0.005168986083499	35210	182	35210	0
PflaHELEm	OZ251424.1	12000001	12050000	0.0069582504970178	35210	245	35210	0
PflaKGBDf	OZ251424.1	12000001	12050000	0.0056234024424879	35210	198	35210	0
PflaKGBHm	OZ251424.1	12000001	12050000	0.005452996307867	35210	192	35210	0
PflaHELAf	OZ251424.1	12050001	12100000	0.0052666022624575	32089	169	32089	0
PflaKGBHm	OZ251424.1	12050001	12100000	0.0057652154944061	32089	185	32089	0
PflaHELEm	OZ251424.1	12050001	12100000	0.0069494219202842	32089	223	32089	0
PflaKGBDf	OZ251424.1	12050001	12100000	0.0067624419583034	32089	217	32089	0
PflaHELEm	OZ251424.1	12100001	12150000	0.0058329776639635	35145	205	35145	0
PflaKGBDf	OZ251424.1	12100001	12150000	0.0022193768672641	35145	78	35145	0
PflaHELAf	OZ251424.1	12100001	12150000	0.0044387537345283	35145	156	35145	0
PflaKGBHm	OZ251424.1	12100001	12150000	0.0039836102890962	35144	140	35144	1
PflaHELEm	OZ251424.1	12150001	12200000	0.0063698515924628	29985	191	29985	6
PflaKGBDf	OZ251424.1	12150001	12200000	0.002068390325271	29975	62	29975	16
PflaHELAf	OZ251424.1	12150001	12200000	0.0059684572038278	29991	179	29991	0
PflaKGBHm	OZ251424.1	12150001	12200000	0.0020699095249223	29953	62	29953	38
PflaHELAf	OZ251424.1	12200001	12250000	0.003656028638891	39387	144	39387	0
PflaKGBHm	OZ251424.1	12200001	12250000	5.077817554015284e-05	39387	2	39387	0
PflaHELEm	OZ251424.1	12200001	12250000	0.0022850178993068	39387	90	39387	0
PflaKGBDf	OZ251424.1	12200001	12250000	0.000355447228781	39387	14	39387	0
PflaHELEm	OZ251424.1	12250001	12300000	0.0048271270271555	42054	203	42054	0
PflaKGBDf	OZ251424.1	12250001	12300000	0.0014505160032339	42054	61	42054	0
