pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
PflaHELEm	OZ251426.1	8850001	8900000	0.0038576939562794	27996	108	27996	11
PflaHELEm	OZ251426.1	8900001	8950000	0.0026113346037123	28338	74	28338	1
PflaHELAf	OZ251426.1	8900001	8950000	0.0019055012526906	28339	54	28339	0
PflaKGBDf	OZ251426.1	8900001	8950000	0.0019055012526906	28339	54	28339	0
PflaKGBHm	OZ251426.1	8900001	8950000	0.0012357011721508	28324	35	28324	15
PflaKGBHm	OZ251426.1	8950001	9000000	0.0003431120260765	29145	10	29145	0
PflaHELEm	OZ251426.1	8950001	9000000	0.0033624978555498	29145	98	29145	0
PflaKGBDf	OZ251426.1	8950001	9000000	0.0013060214462469	29096	38	29096	49
PflaHELAf	OZ251426.1	8950001	9000000	0.0034997426659804	29145	102	29145	0
PflaKGBHm	OZ251426.1	9000001	9050000	0.00037250253979	29530	11	29530	0
PflaHELEm	OZ251426.1	9000001	9050000	0.0022352423205879	29527	66	29527	3
PflaKGBDf	OZ251426.1	9000001	9050000	0.0004740941415509	29530	14	29530	0
PflaHELAf	OZ251426.1	9000001	9050000	0.0018286488316965	29530	54	29530	0
PflaHELEm	OZ251426.1	9050001	9100000	0.0040465971796443	24465	99	24465	0
PflaHELAf	OZ251426.1	9050001	9100000	0.0032339937776322	24428	79	24428	37
PflaKGBDf	OZ251426.1	9050001	9100000	0.0033108522378908	24465	81	24465	0
PflaKGBHm	OZ251426.1	9050001	9100000	0.0002454590083456	24444	6	24444	21
PflaHELAf	OZ251426.1	9100001	9150000	0.0044620267721606	21739	97	21739	0
PflaKGBDf	OZ251426.1	9100001	9150000	0.0033671586715867	21680	73	21680	59
PflaHELEm	OZ251426.1	9100001	9150000	0.0058420350522103	21739	127	21739	0
PflaKGBHm	OZ251426.1	9100001	9150000	0.0016638166104358	21637	36	21637	102
PflaKGBHm	OZ251426.1	9150001	9200000	0.0008896437381212	24729	22	24729	12
PflaHELEm	OZ251426.1	9150001	9200000	0.0068307667434622	24741	169	24741	0
PflaKGBDf	OZ251426.1	9150001	9200000	0.0017381462468167	24739	43	24739	2
PflaHELAf	OZ251426.1	9150001	9200000	0.0027262369791666	24576	67	24576	165
PflaHELAf	OZ251426.1	9200001	9250000	0.0027558753731914	26126	72	26126	0
PflaKGBDf	OZ251426.1	9200001	9250000	0.0011103453556933	26118	29	26118	8
PflaHELEm	OZ251426.1	9200001	9250000	0.0055117507463829	26126	144	26126	0
PflaKGBHm	OZ251426.1	9200001	9250000	0.0006893382352941	26112	18	26112	14
PflaKGBHm	OZ251426.1	9250001	9300000	0.0004859873643285	12346	6	12346	2
PflaHELAf	OZ251426.1	9250001	9300000	0.0039682539682539	12348	49	12348	0
PflaKGBDf	OZ251426.1	9250001	9300000	0.0020247833481817	12347	25	12347	1
PflaHELEm	OZ251426.1	9250001	9300000	0.0054259799157758	12348	67	12348	0
PflaKGBHm	OZ251426.1	9300001	9350000	0.0006094375761796	22972	14	22972	0
PflaHELEm	OZ251426.1	9300001	9350000	0.0048319693539961	22972	111	22972	0
PflaHELAf	OZ251426.1	9300001	9350000	0.0022636252829531	22972	52	22972	0
PflaKGBDf	OZ251426.1	9300001	9350000	0.0043095942886992	22972	99	22972	0
PflaHELEm	OZ251426.1	9350001	9400000	0.0044626976684021	30923	138	30923	91
PflaHELAf	OZ251426.1	9350001	9400000	0.0038379668451267	31006	119	31006	8
PflaKGBDf	OZ251426.1	9350001	9400000	0.0039803248980648	30902	123	30902	112
PflaKGBHm	OZ251426.1	9350001	9400000	0.0005207146808995	30727	16	30727	287
PflaHELEm	OZ251426.1	9400001	9450000	0.0063198387983147	21836	138	21836	0
PflaKGBHm	OZ251426.1	9400001	9450000	0.002656164132625	21836	58	21836	0
PflaHELAf	OZ251426.1	9400001	9450000	0.0021067094114953	21835	46	21835	1
PflaKGBDf	OZ251426.1	9400001	9450000	0.0033431031324418	21836	73	21836	0
PflaKGBHm	OZ251426.1	9450001	9500000	0.005806792187225	22732	132	22732	0
PflaHELEm	OZ251426.1	9450001	9500000	0.0066426183353862	22732	151	22732	0
PflaKGBDf	OZ251426.1	9450001	9500000	0.0047950026394509	22732	109	22732	0
PflaHELAf	OZ251426.1	9450001	9500000	0.0038272039415801	22732	87	22732	0
PflaKGBHm	OZ251426.1	9500001	9550000	0.0181952298991885	12201	222	12201	0
PflaHELEm	OZ251426.1	9500001	9550000	0.0187689533644783	12201	229	12201	0
PflaKGBDf	OZ251426.1	9500001	9550000	0.0110646668305876	12201	135	12201	0
PflaHELAf	OZ251426.1	9500001	9550000	0.0190967953446438	12201	233	12201	0
PflaHELAf	OZ251426.1	9550001	9600000	0.002898359791845	30362	88	30362	0
PflaKGBHm	OZ251426.1	9550001	9600000	0.0037546933667083	30362	114	30362	0
PflaHELEm	OZ251426.1	9550001	9600000	0.0075752585468677	30362	230	30362	0
PflaKGBDf	OZ251426.1	9550001	9600000	0.0026019366313154	30362	79	30362	0
PflaKGBHm	OZ251426.1	9600001	9650000	0.0054144248450589	29366	159	29366	0
PflaHELEm	OZ251426.1	9600001	9650000	0.0085472995981747	29366	251	29366	0
PflaKGBDf	OZ251426.1	9600001	9650000	0.0012940134849826	29366	38	29366	0
PflaHELAf	OZ251426.1	9600001	9650000	0.0062491462914902	29284	183	29284	82
PflaHELAf	OZ251426.1	9650001	9700000	0.0060992952627753	31643	193	31643	0
PflaKGBHm	OZ251426.1	9650001	9700000	0.0033814745757355	31643	107	31643	0
PflaHELEm	OZ251426.1	9650001	9700000	0.0069209619821129	31643	219	31643	0
PflaKGBDf	OZ251426.1	9650001	9700000	0.0055936542047214	31643	177	31643	0
PflaKGBHm	OZ251426.1	9700001	9750000	0.0026044379622877	28797	75	28797	0
PflaHELEm	OZ251426.1	9700001	9750000	0.0088553965828587	28796	255	28796	1
PflaKGBDf	OZ251426.1	9700001	9750000	0.0082647498003264	28797	238	28797	0
PflaHELAf	OZ251426.1	9700001	9750000	0.0075007813313886	28797	216	28797	0
PflaHELAf	OZ251426.1	9750001	9800000	0.0036645103391541	26743	98	26743	87
PflaKGBHm	OZ251426.1	9750001	9800000	0.0089079388743943	26830	239	26830	0
PflaHELEm	OZ251426.1	9750001	9800000	0.0058143868803578	26830	156	26830	0
PflaKGBDf	OZ251426.1	9750001	9800000	0.0049947815714924	26828	134	26828	2
PflaKGBDf	OZ251426.1	9800001	9850000	0.0026376824776024	21989	58	21989	0
PflaHELEm	OZ251426.1	9800001	9850000	0.0038200918641138	21989	84	21989	0
PflaKGBHm	OZ251426.1	9800001	9850000	0.0062303879212333	21989	137	21989	0
PflaHELAf	OZ251426.1	9800001	9850000	0.0030924553185683	21989	68	21989	0
PflaHELAf	OZ251426.1	9850001	9900000	0.0041357049191352	29741	123	29741	0
PflaKGBDf	OZ251426.1	9850001	9900000	0.0023542864830323	29733	70	29733	8
PflaHELEm	OZ251426.1	9850001	9900000	0.0072290777041794	29741	215	29741	0
PflaKGBHm	OZ251426.1	9850001	9900000	0.0053461551393698	29741	159	29741	0
PflaKGBHm	OZ251426.1	9900001	9950000	0.0060469937802349	28940	175	28940	36
PflaHELAf	OZ251426.1	9900001	9950000	0.0023812810601877	28976	69	28976	0
PflaKGBDf	OZ251426.1	9900001	9950000	0.0022122364327687	28930	64	28930	46
PflaHELEm	OZ251426.1	9900001	9950000	0.0040033130866924	28976	116	28976	0
PflaKGBHm	OZ251426.1	9950001	10000000	0.0048907639803294	37213	182	37213	0
PflaHELEm	OZ251426.1	9950001	10000000	0.0064224867653776	37213	239	37213	0
PflaHELAf	OZ251426.1	9950001	10000000	0.0051594872759519	37213	192	37213	0
PflaKGBDf	OZ251426.1	9950001	10000000	0.0045414236960202	37213	169	37213	0
PflaHELEm	OZ251426.1	10000001	10050000	0.0105683641053062	31793	336	31793	0
PflaKGBDf	OZ251426.1	10000001	10050000	0.0071399364640015	31793	227	31793	0
PflaHELAf	OZ251426.1	10000001	10050000	0.0063850533136224	31793	203	31793	0
PflaKGBHm	OZ251426.1	10000001	10050000	0.0061334255968294	31793	195	31793	0
PflaHELEm	OZ251426.1	10050001	10100000	0.0120974852749268	28353	343	28353	0
PflaKGBHm	OZ251426.1	10050001	10100000	0.0058900292737981	28353	167	28353	0
PflaKGBDf	OZ251426.1	10050001	10100000	0.003597502909745	28353	102	28353	0
PflaHELAf	OZ251426.1	10050001	10100000	0.0029979190914541	28353	85	28353	0
PflaKGBHm	OZ251426.1	10100001	10150000	0.005813953488372	32852	191	32852	0
PflaHELAf	OZ251426.1	10100001	10150000	0.006544502617801	32852	215	32852	0
PflaKGBDf	OZ251426.1	10100001	10150000	0.0059965907707293	32852	197	32852	0
PflaHELEm	OZ251426.1	10100001	10150000	0.0097430276458409	32844	320	32844	8
PflaHELAf	OZ251426.1	10150001	10200000	0.0066807738814993	33080	221	33080	0
PflaKGBHm	OZ251426.1	10150001	10200000	0.0068016928657799	33080	225	33080	0
PflaHELEm	OZ251426.1	10150001	10200000	0.0075160625530367	32996	248	32996	84
PflaKGBDf	OZ251426.1	10150001	10200000	0.0067412333736396	33080	223	33080	0
PflaKGBHm	OZ251426.1	10200001	10250000	0.0046747175691468	25670	120	25670	15
PflaHELEm	OZ251426.1	10200001	10250000	0.0105419916134341	25517	269	25517	168
PflaKGBDf	OZ251426.1	10200001	10250000	0.0058399844267081	25685	150	25685	0
PflaHELAf	OZ251426.1	10200001	10250000	0.0084772247831861	25598	217	25598	87
PflaKGBDf	OZ251426.1	10250001	10300000	0.0071720549981419	26910	193	26910	0
PflaHELEm	OZ251426.1	10250001	10300000	0.0096618357487922	26910	260	26910	0
PflaKGBHm	OZ251426.1	10250001	10300000	0.006911928651059	26910	186	26910	0
PflaHELAf	OZ251426.1	10250001	10300000	0.0082497212931995	26910	222	26910	0
PflaKGBHm	OZ251426.1	10300001	10350000	0.0038172141677371	27245	104	27245	0
PflaHELEm	OZ251426.1	10300001	10350000	0.0067902367406863	27245	185	27245	0
PflaHELAf	OZ251426.1	10300001	10350000	0.0039640300972655	27245	108	27245	0
PflaKGBDf	OZ251426.1	10300001	10350000	0.0060212211330175	27237	164	27237	8
PflaHELAf	OZ251426.1	10350001	10400000	0.0069319947412453	33468	232	33468	0
PflaKGBDf	OZ251426.1	10350001	10400000	0.0049599617545117	33468	166	33468	0
PflaHELEm	OZ251426.1	10350001	10400000	0.0081271662483566	33468	272	33468	0
PflaKGBHm	OZ251426.1	10350001	10400000	0.0066630811521453	33468	223	33468	0
PflaHELAf	OZ251426.1	10400001	10450000	0.0060716627234115	35081	213	35081	0
PflaKGBHm	OZ251426.1	10400001	10450000	0.0033672916131609	35043	118	35043	38
PflaHELEm	OZ251426.1	10400001	10450000	0.0082665830506542	35081	290	35081	0
PflaKGBDf	OZ251426.1	10400001	10450000	0.0050454662067785	35081	177	35081	0
PflaKGBHm	OZ251426.1	10450001	10500000	0.0049909925873423	33861	169	33861	0
PflaHELEm	OZ251426.1	10450001	10500000	0.0067038776173178	33861	227	33861	0
PflaKGBDf	OZ251426.1	10450001	10500000	0.005050057588376	33861	171	33861	0
PflaHELAf	OZ251426.1	10450001	10500000	0.0071173326245533	33861	241	33861	0
PflaKGBHm	OZ251426.1	10500001	10550000	0.0047790844773462	21343	102	21343	0
PflaHELEm	OZ251426.1	10500001	10550000	0.0060932739629716	21335	130	21335	8
PflaKGBDf	OZ251426.1	10500001	10550000	0.0061378437895328	21343	131	21343	0
PflaHELAf	OZ251426.1	10500001	10550000	0.0035608864733167	21343	76	21343	0
PflaHELAf	OZ251426.1	10550001	10600000	0.0003408897221748	29335	10	29335	0
PflaKGBDf	OZ251426.1	10550001	10600000	0.005454235554798	29335	160	29335	0
PflaHELEm	OZ251426.1	10550001	10600000	0.0057610363047554	29335	169	29335	0
PflaKGBHm	OZ251426.1	10550001	10600000	0.0059996591102778	29335	176	29335	0
PflaKGBHm	OZ251426.1	10600001	10650000	0.0026025459688826	35350	92	35350	0
PflaHELEm	OZ251426.1	10600001	10650000	0.0061103253182461	35350	216	35350	0
PflaKGBDf	OZ251426.1	10600001	10650000	0.0034512022630834	35350	122	35350	0
PflaHELAf	OZ251426.1	10600001	10650000	0.0059688826025459	35350	211	35350	0
PflaHELEm	OZ251426.1	10650001	10700000	0.0065965523679133	32138	212	32138	0
PflaKGBHm	OZ251426.1	10650001	10700000	0.002395917605327	32138	77	32138	0
PflaHELAf	OZ251426.1	10650001	10700000	0.0057564254153961	32138	185	32138	0
PflaKGBDf	OZ251426.1	10650001	10700000	0.0044806770800921	32138	144	32138	0
PflaKGBHm	OZ251426.1	10700001	10750000	0.0070313138745809	36693	258	36693	2
PflaHELEm	OZ251426.1	10700001	10750000	0.006404142253713	36695	235	36695	0
PflaKGBDf	OZ251426.1	10700001	10750000	0.0048235454421583	36695	177	36695	0
PflaHELAf	OZ251426.1	10700001	10750000	0.0033792069764273	36695	124	36695	0
PflaKGBHm	OZ251426.1	10750001	10800000	0.0022225514891094	33745	75	33745	879
PflaKGBDf	OZ251426.1	10750001	10800000	0.0025415896487985	34624	88	34624	0
PflaHELAf	OZ251426.1	10750001	10800000	0.0033213955637707	34624	115	34624	0
PflaHELEm	OZ251426.1	10750001	10800000	0.0043900184842883	34624	152	34624	0
PflaHELAf	OZ251426.1	10800001	10850000	0.0042396061269146	36560	155	36560	0
PflaKGBDf	OZ251426.1	10800001	10850000	0.0038019693654266	36560	139	36560	0
PflaHELEm	OZ251426.1	10800001	10850000	0.0089168490153172	36560	326	36560	0
PflaKGBHm	OZ251426.1	10800001	10850000	0.0030087527352297	36560	110	36560	0
PflaKGBHm	OZ251426.1	10850001	10900000	0.0048348612332035	31852	154	31852	0
PflaHELEm	OZ251426.1	10850001	10900000	0.0075662438779354	31852	241	31852	0
PflaKGBDf	OZ251426.1	10850001	10900000	0.0053371844782117	31852	170	31852	0
PflaHELAf	OZ251426.1	10850001	10900000	0.0048662564360165	31852	155	31852	0
PflaKGBHm	OZ251426.1	10900001	10950000	0.0027345014931817	27793	76	27793	0
PflaHELEm	OZ251426.1	10900001	10950000	0.0067283128845392	27793	187	27793	0
PflaHELAf	OZ251426.1	10900001	10950000	0.0039578311085525	27793	110	27793	0
PflaKGBDf	OZ251426.1	10900001	10950000	0.0037059691289173	27793	103	27793	0
PflaHELAf	OZ251426.1	10950001	11000000	0.0025973203256152	31571	82	31571	0
PflaHELEm	OZ251426.1	10950001	11000000	0.0040860283171264	31571	129	31571	0
PflaKGBHm	OZ251426.1	10950001	11000000	0.003485535029627	31559	110	31559	12
PflaKGBDf	OZ251426.1	10950001	11000000	0.0015837319058629	31571	50	31571	0
PflaHELAf	OZ251426.1	11000001	11050000	0.0024386660790362	34035	83	34035	0
PflaKGBHm	OZ251426.1	11000001	11050000	0.0033201116497722	34035	113	34035	0
PflaHELEm	OZ251426.1	11000001	11050000	0.003966505068312	34035	135	34035	0
PflaKGBDf	OZ251426.1	11000001	11050000	0.0018510356985456	34035	63	34035	0
PflaKGBDf	OZ251426.1	11050001	11100000	0.0035349679024914	35361	125	35361	0
PflaHELAf	OZ251426.1	11050001	11100000	0.0072961737507423	35361	258	35361	0
PflaKGBHm	OZ251426.1	11050001	11100000	0.0033087299567319	35361	117	35361	0
PflaHELEm	OZ251426.1	11050001	11100000	0.0079183281015808	35361	280	35361	0
PflaHELAf	OZ251426.1	11100001	11150000	0.0065779467680608	26300	173	26300	0
PflaKGBDf	OZ251426.1	11100001	11150000	0.0024334600760456	26300	64	26300	0
PflaHELEm	OZ251426.1	11100001	11150000	0.0069201520912547	26300	182	26300	0
PflaKGBHm	OZ251426.1	11100001	11150000	0.0022053231939163	26300	58	26300	0
PflaKGBHm	OZ251426.1	11150001	11200000	0.0051149408584963	34409	176	34409	0
PflaHELAf	OZ251426.1	11150001	11200000	0.0069749193524949	34409	240	34409	0
PflaHELEm	OZ251426.1	11150001	11200000	0.007178354500276	34409	247	34409	0
PflaKGBDf	OZ251426.1	11150001	11200000	0.0044755732511842	34409	154	34409	0
PflaKGBDf	OZ251426.1	11200001	11250000	0.0065325534357404	36586	239	36586	0
PflaHELEm	OZ251426.1	11200001	11250000	0.0078445306948012	36586	287	36586	0
PflaKGBHm	OZ251426.1	11200001	11250000	0.0058492319466462	36586	214	36586	0
PflaHELAf	OZ251426.1	11200001	11250000	0.0055485704914448	36586	203	36586	0
PflaHELAf	OZ251426.1	11250001	11300000	0.0003499825008749	40002	14	40002	0
PflaKGBDf	OZ251426.1	11250001	11300000	0.0003499825008749	40002	14	40002	0
PflaHELEm	OZ251426.1	11250001	11300000	0.0005249737513124	40002	21	40002	0
PflaKGBHm	OZ251426.1	11250001	11300000	0.0003499825008749	40002	14	40002	0
PflaHELAf	OZ251426.1	11300001	11350000	0.0009011889880519	34399	31	34399	0
PflaKGBHm	OZ251426.1	11300001	11350000	0.0029070612517805	34399	100	34399	0
PflaHELEm	OZ251426.1	11300001	11350000	0.0012500363382656	34399	43	34399	0
PflaKGBDf	OZ251426.1	11300001	11350000	0.0063083229163638	34399	217	34399	0
PflaHELEm	OZ251426.1	11350001	11400000	0.006420720426597	36756	236	36756	0
PflaKGBDf	OZ251426.1	11350001	11400000	0.005250843399717	36756	193	36756	0
PflaHELAf	OZ251426.1	11350001	11400000	0.0064479268690825	36756	237	36756	0
PflaKGBHm	OZ251426.1	11350001	11400000	0.0052780498422026	36756	194	36756	0
PflaHELAf	OZ251426.1	11400001	11450000	0.0034422955644313	38056	131	38056	0
PflaKGBDf	OZ251426.1	11400001	11450000	0.0040466680681101	38056	154	38056	0
PflaKGBHm	OZ251426.1	11400001	11450000	0.0026802606684885	38056	102	38056	0
PflaHELEm	OZ251426.1	11400001	11450000	0.0057021231868824	38056	217	38056	0
PflaKGBHm	OZ251426.1	11450001	11500000	0.0035949670461354	38387	138	38387	0
PflaHELEm	OZ251426.1	11450001	11500000	0.006226066116133	38387	239	38387	0
PflaKGBDf	OZ251426.1	11450001	11500000	0.0031000078151457	38387	119	38387	0
PflaHELAf	OZ251426.1	11450001	11500000	0.0037538124657855	38361	144	38361	26
PflaHELAf	OZ251426.1	11500001	11550000	0.0045491561596136	35611	162	35611	0
PflaKGBHm	OZ251426.1	11500001	11550000	0.0048580494790935	35611	173	35611	0
PflaKGBDf	OZ251426.1	11500001	11550000	0.0058970542809805	35611	210	35611	0
PflaHELEm	OZ251426.1	11500001	11550000	0.006430597287355	35611	229	35611	0
PflaKGBDf	OZ251426.1	11550001	11600000	0.0054558905122988	32442	177	32442	0
PflaKGBHm	OZ251426.1	11550001	11600000	0.004377042105912	32442	142	32442	0
PflaHELEm	OZ251426.1	11550001	11600000	0.0047777572282843	32442	155	32442	0
PflaHELAf	OZ251426.1	11550001	11600000	0.0033290179397077	32442	108	32442	0
PflaHELEm	OZ251426.1	11600001	11650000	0.0050552081947585	30068	152	30068	1
PflaKGBDf	OZ251426.1	11600001	11650000	0.0037912800558714	30069	114	30069	0
PflaHELAf	OZ251426.1	11600001	11650000	0.0035584821577039	30069	107	30069	0
PflaKGBHm	OZ251426.1	11600001	11650000	0.0006983936945026	30069	21	30069	0
PflaHELAf	OZ251426.1	11650001	11700000	0.0060993070270889	34922	213	34922	0
PflaKGBDf	OZ251426.1	11650001	11700000	0.0064429299581925	34922	225	34922	0
PflaKGBHm	OZ251426.1	11650001	11700000	0.0036939465093637	34922	129	34922	0
PflaHELEm	OZ251426.1	11650001	11700000	0.0078174216826069	34922	273	34922	0
PflaHELEm	OZ251426.1	11700001	11750000	0.0052758402029169	39425	208	39425	0
PflaKGBHm	OZ251426.1	11700001	11750000	0.0053519340519974	39425	211	39425	0
PflaKGBDf	OZ251426.1	11700001	11750000	0.0027647431832593	39425	109	39425	0
PflaHELAf	OZ251426.1	11700001	11750000	0.0049714648065948	39425	196	39425	0
PflaHELEm	OZ251426.1	11750001	11800000	0.0045080749033983	40372	182	40372	0
PflaKGBDf	OZ251426.1	11750001	11800000	0.0024521945903101	40372	99	40372	0
PflaHELAf	OZ251426.1	11750001	11800000	0.0032943624294065	40372	133	40372	0
PflaKGBHm	OZ251426.1	11750001	11800000	0.0038889301726486	40371	157	40371	1
PflaHELAf	OZ251426.1	11800001	11850000	0.0043628296771013	40570	177	40570	0
PflaKGBDf	OZ251426.1	11800001	11850000	0.0027113630761646	40570	110	40570	0
PflaHELEm	OZ251426.1	11800001	11850000	0.0066798126694601	40570	271	40570	0
PflaKGBHm	OZ251426.1	11800001	11850000	0.0049543998028099	40570	201	40570	0
PflaHELAf	OZ251426.1	11850001	11900000	0.0064639693559971	37593	243	37593	0
PflaKGBDf	OZ251426.1	11850001	11900000	0.0035378926927885	37593	133	37593	0
PflaHELEm	OZ251426.1	11850001	11900000	0.0079536083845396	37593	299	37593	0
PflaKGBHm	OZ251426.1	11850001	11900000	0.0064373686590588	37593	242	37593	0
PflaKGBHm	OZ251426.1	11900001	11950000	0.0050771478812195	40377	205	40377	0
PflaHELEm	OZ251426.1	11900001	11950000	0.0065160299291412	40362	263	40362	15
PflaHELAf	OZ251426.1	11900001	11950000	0.0054486465066745	40377	220	40377	0
PflaKGBDf	OZ251426.1	11900001	11950000	0.0040369517299452	40377	163	40377	0
PflaHELAf	OZ251426.1	11950001	12000000	0.0062055356493742	38514	239	38514	0
PflaKGBDf	OZ251426.1	11950001	12000000	0.0057901023004621	38514	223	38514	0
PflaHELEm	OZ251426.1	11950001	12000000	0.0075297294490315	38514	290	38514	0
PflaKGBHm	OZ251426.1	11950001	12000000	0.0067767565041283	38514	261	38514	0
PflaHELEm	OZ251426.1	12000001	12050000	0.0070209874679148	39738	279	39738	0
PflaKGBDf	OZ251426.1	12000001	12050000	0.0071216467864512	39738	283	39738	0
PflaHELAf	OZ251426.1	12000001	12050000	0.005863405304746	39738	233	39738	0
PflaKGBHm	OZ251426.1	12000001	12050000	0.0052342845638935	39738	208	39738	0
PflaHELEm	OZ251426.1	12050001	12100000	0.0044090255346238	42413	187	42413	0
PflaKGBHm	OZ251426.1	12050001	12100000	0.0044561808879353	42413	189	42413	0
PflaKGBDf	OZ251426.1	12050001	12100000	0.0047391130078042	42413	201	42413	0
PflaHELAf	OZ251426.1	12050001	12100000	0.0034187631150826	42413	145	42413	0
PflaKGBDf	OZ251426.1	12100001	12150000	0.0063995460420541	31721	203	31721	161
PflaHELAf	OZ251426.1	12100001	12150000	0.0076845869142462	31882	245	31882	0
PflaKGBHm	OZ251426.1	12100001	12150000	0.0063672291575183	31882	203	31882	0
PflaHELEm	OZ251426.1	12100001	12150000	0.0100056458189574	31882	319	31882	0
PflaKGBDf	OZ251426.1	12150001	12200000	0.0067372848352675	25678	173	25678	0
PflaHELEm	OZ251426.1	12150001	12200000	0.0073603863229223	25678	189	25678	0
PflaHELAf	OZ251426.1	12150001	12200000	0.004400654256562	25678	113	25678	0
PflaKGBHm	OZ251426.1	12150001	12200000	0.0029708388710812	25582	76	25582	96
PflaHELAf	OZ251426.1	12200001	12250000	0.0025165280443591	23445	59	23445	0
PflaKGBDf	OZ251426.1	12200001	12250000	0.0077201962038814	23445	181	23445	0
PflaHELEm	OZ251426.1	12200001	12250000	0.0098955001066325	23445	232	23445	0
PflaKGBHm	OZ251426.1	12200001	12250000	0.0064832586905523	23445	152	23445	0
PflaHELEm	OZ251426.1	12250001	12300000	0.0082914979757085	30875	256	30875	0
PflaKGBHm	OZ251426.1	12250001	12300000	0.0036275303643724	30875	112	30875	0
PflaHELAf	OZ251426.1	12250001	12300000	0.0043724696356275	30875	135	30875	0
PflaKGBDf	OZ251426.1	12250001	12300000	0.0058623481781376	30875	181	30875	0
PflaHELAf	OZ251426.1	12300001	12350000	0.0043232856971298	33308	144	33308	0
PflaKGBDf	OZ251426.1	12300001	12350000	0.0049975915221579	33216	166	33216	92
PflaHELEm	OZ251426.1	12300001	12350000	0.0092770505584244	33308	309	33308	0
PflaKGBHm	OZ251426.1	12300001	12350000	0.00388519109719	33203	129	33203	105
PflaHELAf	OZ251426.1	12350001	12400000	0.0064561450458285	29894	193	29894	0
PflaKGBDf	OZ251426.1	12350001	12400000	0.0033451528734863	29894	100	29894	0
PflaHELEm	OZ251426.1	12350001	12400000	0.0081287214825717	29894	243	29894	0
PflaKGBHm	OZ251426.1	12350001	12400000	0.0049508262527597	29894	148	29894	0
PflaHELAf	OZ251426.1	12400001	12450000	0.0055496402413448	30993	172	30993	0
PflaKGBHm	OZ251426.1	12400001	12450000	0.0023553705675475	30993	73	30993	0
PflaKGBDf	OZ251426.1	12400001	12450000	0.0028716161713935	30993	89	30993	0
PflaHELEm	OZ251426.1	12400001	12450000	0.0092601555189881	30993	287	30993	0
PflaKGBHm	OZ251426.1	12450001	12500000	0.0042609341067157	36377	155	36377	0
PflaHELEm	OZ251426.1	12450001	12500000	0.0068724743656706	36377	250	36377	0
PflaKGBDf	OZ251426.1	12450001	12500000	0.0040959947219396	36377	149	36377	0
PflaHELAf	OZ251426.1	12450001	12500000	0.0028061294671105	36349	102	36349	28
PflaKGBDf	OZ251426.1	12500001	12550000	0.0020721854999475	38124	79	38124	0
PflaHELEm	OZ251426.1	12500001	12550000	0.0077641380757528	38124	296	38124	0
PflaKGBHm	OZ251426.1	12500001	12550000	0.0048788164935473	38124	186	38124	0
PflaHELAf	OZ251426.1	12500001	12550000	0.0058755639492183	38124	224	38124	0
PflaKGBHm	OZ251426.1	12550001	12600000	0.0048888371551623	34364	168	34364	0
PflaHELEm	OZ251426.1	12550001	12600000	0.0060528460016296	34364	208	34364	0
PflaKGBDf	OZ251426.1	12550001	12600000	0.0058200442323361	34364	200	34364	0
PflaHELAf	OZ251426.1	12550001	12600000	0.0048015364916773	34364	165	34364	0
PflaHELEm	OZ251426.1	12600001	12650000	0.0060433898682708	35907	217	35907	0
PflaKGBDf	OZ251426.1	12600001	12650000	0.0043724064945553	35907	157	35907	0
PflaKGBHm	OZ251426.1	12600001	12650000	0.0051800484585178	35907	186	35907	0
PflaHELAf	OZ251426.1	12600001	12650000	0.0053192970729941	35907	191	35907	0
PflaHELEm	OZ251426.1	12650001	12700000	0.0036144578313253	34860	126	34860	0
PflaKGBHm	OZ251426.1	12650001	12700000	0.0037865748709122	34860	132	34860	0
PflaHELAf	OZ251426.1	12650001	12700000	0.005249569707401	34860	183	34860	0
PflaKGBDf	OZ251426.1	12650001	12700000	0.0056224899598393	34860	196	34860	0
PflaHELAf	OZ251426.1	12700001	12750000	0.0065203940792917	42022	274	42022	0
PflaKGBDf	OZ251426.1	12700001	12750000	0.0070690722140238	42014	297	42014	8
PflaHELEm	OZ251426.1	12700001	12750000	0.0077578411308362	42022	326	42022	0
PflaKGBHm	OZ251426.1	12700001	12750000	0.0047413690405279	41971	199	41971	51
PflaKGBHm	OZ251426.1	12750001	12800000	0.0035019159032659	39407	138	39407	0
PflaHELEm	OZ251426.1	12750001	12800000	0.0031974014768949	39407	126	39407	0
PflaKGBDf	OZ251426.1	12750001	12800000	0.0020300961758063	39407	80	39407	0
PflaHELAf	OZ251426.1	12750001	12800000	0.0042124495647981	39407	166	39407	0
PflaKGBHm	OZ251426.1	12800001	12850000	0.0020231363801421	38554	78	38554	0
PflaHELEm	OZ251426.1	12800001	12850000	0.0042029887920298	38544	162	38544	10
PflaKGBDf	OZ251426.1	12800001	12850000	0.0047206515536649	38554	182	38554	0
PflaHELAf	OZ251426.1	12800001	12850000	0.0043834621569746	38554	169	38554	0
PflaKGBHm	OZ251426.1	12850001	12900000	0.0051393749541127	40861	210	40861	0
PflaHELEm	OZ251426.1	12850001	12900000	0.0062161963730696	40861	254	40861	0
PflaKGBDf	OZ251426.1	12850001	12900000	0.004454124960231	40861	182	40861	0
PflaHELAf	OZ251426.1	12850001	12900000	0.0033283571131396	40861	136	40861	0
